date,count,drug
2022-04-26,60,omeprazole
2022-04-27,53,omeprazole
2022-04-28,53,omeprazole
2022-04-29,71,omeprazole
2022-04-30,7,omeprazole
2022-05-01,4,omeprazole
2022-05-02,39,omeprazole
2022-05-03,41,omeprazole
2022-05-04,70,omeprazole
2022-05-05,54,omeprazole
2022-05-06,61,omeprazole
2022-05-07,14,omeprazole
2022-05-08,7,omeprazole
2022-05-09,53,omeprazole
2022-05-10,60,omeprazole
2022-05-11,36,omeprazole
2022-05-12,73,omeprazole
2022-05-13,67,omeprazole
2022-05-14,3,omeprazole
2022-05-15,3,omeprazole
2022-05-16,42,omeprazole
2022-05-17,48,omeprazole
2022-05-18,47,omeprazole
2022-05-19,49,omeprazole
2022-05-20,60,omeprazole
2022-05-21,14,omeprazole
2022-05-22,1,omeprazole
2022-05-23,60,omeprazole
2022-05-24,56,omeprazole
2022-05-25,68,omeprazole
2022-05-26,70,omeprazole
2022-05-27,76,omeprazole
2022-05-28,9,omeprazole
2022-05-29,5,omeprazole
2022-05-30,51,omeprazole
2022-05-31,63,omeprazole
2022-06-01,58,omeprazole
2022-06-02,54,omeprazole
2022-06-03,60,omeprazole
2022-06-04,9,omeprazole
2022-06-05,9,omeprazole
2022-06-06,53,omeprazole
2022-06-07,62,omeprazole
2022-06-08,53,omeprazole
2022-06-09,54,omeprazole
2022-06-10,60,omeprazole
2022-06-11,5,omeprazole
2022-06-12,5,omeprazole
2022-06-13,69,omeprazole
2022-06-14,54,omeprazole
2022-06-15,49,omeprazole
2022-06-16,49,omeprazole
2022-06-17,65,omeprazole
2022-06-18,10,omeprazole
2022-06-19,10,omeprazole
2022-06-20,48,omeprazole
2022-06-21,56,omeprazole
2022-06-22,70,omeprazole
2022-06-23,53,omeprazole
2022-06-24,65,omeprazole
2022-06-25,10,omeprazole
2022-06-26,7,omeprazole
2022-06-27,48,omeprazole
2022-06-28,90,omeprazole
2022-06-29,39,omeprazole
2022-06-30,62,omeprazole
2022-07-01,62,omeprazole
2022-07-02,9,omeprazole
2022-07-03,4,omeprazole
2022-07-04,31,omeprazole
2022-07-05,54,omeprazole
2022-07-06,63,omeprazole
2022-07-07,55,omeprazole
2022-07-08,50,omeprazole
2022-07-09,11,omeprazole
2022-07-10,3,omeprazole
2022-07-11,50,omeprazole
2022-07-12,53,omeprazole
2022-07-13,66,omeprazole
2022-07-14,57,omeprazole
2022-07-15,66,omeprazole
2022-07-16,10,omeprazole
2022-07-17,1,omeprazole
2022-07-18,53,omeprazole
2022-07-19,54,omeprazole
2022-07-20,41,omeprazole
2022-07-21,58,omeprazole
2022-07-22,69,omeprazole
2022-07-23,3,omeprazole
2022-07-24,8,omeprazole
2022-07-25,55,omeprazole
2022-07-26,58,omeprazole
2022-07-27,58,omeprazole
2022-07-28,59,omeprazole
2022-07-29,66,omeprazole
2022-07-30,18,omeprazole
2022-07-31,3,omeprazole
2022-08-01,48,omeprazole
2022-08-02,61,omeprazole
2022-08-03,56,omeprazole
2022-08-04,69,omeprazole
2022-08-05,84,omeprazole
2022-08-06,15,omeprazole
2022-08-07,4,omeprazole
2022-08-08,44,omeprazole
2022-08-09,60,omeprazole
2022-08-10,63,omeprazole
2022-08-11,51,omeprazole
2022-08-12,50,omeprazole
2022-08-13,10,omeprazole
2022-08-14,6,omeprazole
2022-08-15,33,omeprazole
2022-08-16,54,omeprazole
2022-08-17,58,omeprazole
2022-08-18,52,omeprazole
2022-08-19,44,omeprazole
2022-08-20,5,omeprazole
2022-08-21,3,omeprazole
2022-08-22,56,omeprazole
2022-08-23,53,omeprazole
2022-08-24,52,omeprazole
2022-08-25,61,omeprazole
2022-08-26,65,omeprazole
2022-08-27,3,omeprazole
2022-08-28,7,omeprazole
2022-08-29,46,omeprazole
2022-08-30,50,omeprazole
2022-08-31,40,omeprazole
2022-09-01,55,omeprazole
2022-09-02,50,omeprazole
2022-09-03,9,omeprazole
2022-09-04,4,omeprazole
2022-09-05,34,omeprazole
2022-09-06,46,omeprazole
2022-09-07,62,omeprazole
2022-09-08,43,omeprazole
2022-09-09,50,omeprazole
2022-09-10,5,omeprazole
2022-09-11,4,omeprazole
2022-09-12,82,omeprazole
2022-09-13,52,omeprazole
2022-09-14,45,omeprazole
2022-09-15,44,omeprazole
2022-09-16,63,omeprazole
2022-09-17,8,omeprazole
2022-09-18,1,omeprazole
2022-09-19,53,omeprazole
2022-09-20,39,omeprazole
2022-09-21,66,omeprazole
2022-09-22,53,omeprazole
2022-09-23,62,omeprazole
2022-09-24,15,omeprazole
2022-09-25,6,omeprazole
2022-09-26,73,omeprazole
2022-09-27,73,omeprazole
2022-09-28,85,omeprazole
2022-09-29,60,omeprazole
2022-09-30,63,omeprazole
2022-10-01,13,omeprazole
2022-10-02,9,omeprazole
2022-10-03,43,omeprazole
2022-10-04,45,omeprazole
2022-10-05,23,omeprazole
2022-10-06,77,omeprazole
2022-10-07,58,omeprazole
2022-10-08,10,omeprazole
2022-10-09,14,omeprazole
2022-10-10,43,omeprazole
2022-10-11,46,omeprazole
2022-10-12,64,omeprazole
2022-10-13,77,omeprazole
2022-10-14,57,omeprazole
2022-10-15,11,omeprazole
2022-10-16,5,omeprazole
2022-10-17,80,omeprazole
2022-10-18,56,omeprazole
2022-10-19,56,omeprazole
2022-10-20,54,omeprazole
2022-10-21,49,omeprazole
2022-10-22,18,omeprazole
2022-10-23,4,omeprazole
2022-10-24,45,omeprazole
2022-10-25,47,omeprazole
2022-10-26,66,omeprazole
2022-10-27,49,omeprazole
2022-10-28,48,omeprazole
2022-10-29,11,omeprazole
2022-10-30,4,omeprazole
2022-10-31,50,omeprazole
2022-11-01,46,omeprazole
2022-11-02,59,omeprazole
2022-11-03,60,omeprazole
2022-11-04,72,omeprazole
2022-11-05,4,omeprazole
2022-11-06,4,omeprazole
2022-11-07,52,omeprazole
2022-11-08,58,omeprazole
2022-11-09,57,omeprazole
2022-11-10,64,omeprazole
2022-11-11,76,omeprazole
2022-11-12,2,omeprazole
2022-11-13,4,omeprazole
2022-11-14,53,omeprazole
2022-11-15,43,omeprazole
2022-11-16,41,omeprazole
2022-11-17,55,omeprazole
2022-11-18,44,omeprazole
2022-11-19,7,omeprazole
2022-11-20,7,omeprazole
2022-11-21,49,omeprazole
2022-11-22,47,omeprazole
2022-11-23,72,omeprazole
2022-11-24,42,omeprazole
2022-11-25,45,omeprazole
2022-11-26,8,omeprazole
2022-11-27,11,omeprazole
2022-11-28,54,omeprazole
2022-11-29,60,omeprazole
2022-11-30,55,omeprazole
2022-12-01,48,omeprazole
2022-12-02,46,omeprazole
2022-12-03,12,omeprazole
2022-12-04,5,omeprazole
2022-12-05,61,omeprazole
2022-12-06,66,omeprazole
2022-12-07,49,omeprazole
2022-12-08,53,omeprazole
2022-12-09,48,omeprazole
2022-12-10,13,omeprazole
2022-12-11,2,omeprazole
2022-12-12,59,omeprazole
2022-12-13,56,omeprazole
2022-12-14,45,omeprazole
2022-12-15,63,omeprazole
2022-12-16,57,omeprazole
2022-12-17,11,omeprazole
2022-12-18,6,omeprazole
2022-12-19,57,omeprazole
2022-12-20,50,omeprazole
2022-12-21,54,omeprazole
2022-12-22,53,omeprazole
2022-12-23,57,omeprazole
2022-12-24,4,omeprazole
2022-12-25,6,omeprazole
2022-12-26,40,omeprazole
2022-12-27,58,omeprazole
2022-12-28,67,omeprazole
2022-12-29,55,omeprazole
2022-12-30,54,omeprazole
2022-12-31,7,omeprazole
2023-01-01,2,omeprazole
2023-01-02,49,omeprazole
2023-01-03,54,omeprazole
2023-01-04,65,omeprazole
2023-01-05,56,omeprazole
2023-01-06,47,omeprazole
2023-01-07,11,omeprazole
2023-01-08,5,omeprazole
2023-01-09,49,omeprazole
2023-01-10,60,omeprazole
2023-01-11,36,omeprazole
2023-01-12,50,omeprazole
2023-01-13,59,omeprazole
2023-01-14,6,omeprazole
2023-01-15,11,omeprazole
2023-01-16,51,omeprazole
2023-01-17,50,omeprazole
2023-01-18,63,omeprazole
2023-01-19,42,omeprazole
2023-01-20,60,omeprazole
2023-01-21,3,omeprazole
2023-01-22,4,omeprazole
2023-01-23,52,omeprazole
2023-01-24,52,omeprazole
2023-01-25,45,omeprazole
2023-01-26,40,omeprazole
2023-01-27,48,omeprazole
2023-01-28,17,omeprazole
2023-01-29,4,omeprazole
2023-01-30,65,omeprazole
2023-01-31,42,omeprazole
2023-02-01,89,omeprazole
2023-02-02,32,omeprazole
2023-02-03,73,omeprazole
2023-02-04,9,omeprazole
2023-02-05,6,omeprazole
2023-02-06,62,omeprazole
2023-02-07,62,omeprazole
2023-02-08,49,omeprazole
2023-02-09,70,omeprazole
2023-02-10,55,omeprazole
2023-02-11,10,omeprazole
2023-02-12,6,omeprazole
2023-02-13,64,omeprazole
2023-02-14,58,omeprazole
2023-02-15,61,omeprazole
2023-02-16,63,omeprazole
2023-02-17,49,omeprazole
2023-02-18,9,omeprazole
2023-02-19,7,omeprazole
2023-02-20,72,omeprazole
2023-02-21,59,omeprazole
2023-02-22,60,omeprazole
2023-02-23,52,omeprazole
2023-02-24,47,omeprazole
2023-02-25,12,omeprazole
2023-02-26,5,omeprazole
2023-02-27,61,omeprazole
2023-02-28,60,omeprazole
2023-03-01,57,omeprazole
2023-03-02,56,omeprazole
2023-03-03,57,omeprazole
2023-03-04,14,omeprazole
2023-03-05,4,omeprazole
2023-03-06,62,omeprazole
2023-03-07,46,omeprazole
2023-03-08,45,omeprazole
2023-03-09,57,omeprazole
2023-03-10,73,omeprazole
2023-03-11,1,omeprazole
2023-03-12,5,omeprazole
2023-03-13,46,omeprazole
2023-03-14,68,omeprazole
2023-03-15,63,omeprazole
2023-03-16,54,omeprazole
2023-03-17,72,omeprazole
2023-03-18,11,omeprazole
2023-03-19,2,omeprazole
2023-03-20,46,omeprazole
2023-03-21,53,omeprazole
2023-03-22,42,omeprazole
2023-03-23,52,omeprazole
2023-03-24,43,omeprazole
2023-03-25,11,omeprazole
2023-03-26,9,omeprazole
2023-03-27,61,omeprazole
2023-03-28,54,omeprazole
2023-03-29,56,omeprazole
2023-03-30,58,omeprazole
2023-03-31,60,omeprazole
2023-04-01,17,omeprazole
2023-04-02,7,omeprazole
2023-04-03,55,omeprazole
2023-04-04,56,omeprazole
2023-04-05,54,omeprazole
2023-04-06,60,omeprazole
2023-04-07,48,omeprazole
2023-04-08,7,omeprazole
2023-04-09,6,omeprazole
2023-04-10,59,omeprazole
2023-04-11,61,omeprazole
2023-04-12,57,omeprazole
2023-04-13,63,omeprazole
2023-04-14,56,omeprazole
2023-04-15,11,omeprazole
2023-04-16,16,omeprazole
2023-04-17,55,omeprazole
2023-04-18,56,omeprazole
2023-04-19,61,omeprazole
2023-04-20,46,omeprazole
2023-04-21,75,omeprazole
2023-04-22,6,omeprazole
2023-04-24,71,omeprazole
2023-04-25,57,omeprazole
2023-04-26,64,omeprazole
2023-04-27,58,omeprazole
2023-04-28,96,omeprazole
2023-04-29,2,omeprazole
2023-04-30,6,omeprazole
2023-05-01,47,omeprazole
2023-05-02,70,omeprazole
2023-05-03,72,omeprazole
2023-05-04,53,omeprazole
2023-05-05,79,omeprazole
2023-05-06,9,omeprazole
2023-05-07,5,omeprazole
2023-05-08,62,omeprazole
2023-05-09,50,omeprazole
2023-05-10,38,omeprazole
2023-05-11,43,omeprazole
2023-05-12,47,omeprazole
2023-05-13,7,omeprazole
2023-05-14,2,omeprazole
2023-05-15,60,omeprazole
2023-05-16,57,omeprazole
2023-05-17,57,omeprazole
2023-05-18,106,omeprazole
2023-05-19,43,omeprazole
2023-05-20,11,omeprazole
2023-05-21,5,omeprazole
2023-05-22,54,omeprazole
2023-05-23,58,omeprazole
2023-05-24,73,omeprazole
2023-05-25,48,omeprazole
2023-05-26,74,omeprazole
2023-05-27,6,omeprazole
2023-05-28,9,omeprazole
2023-05-29,45,omeprazole
2023-05-30,66,omeprazole
2023-05-31,63,omeprazole
2023-06-01,47,omeprazole
2023-06-02,58,omeprazole
2023-06-03,8,omeprazole
2023-06-04,6,omeprazole
2023-06-05,58,omeprazole
2023-06-06,46,omeprazole
2023-06-07,72,omeprazole
2023-06-08,71,omeprazole
2023-06-09,68,omeprazole
2023-06-10,24,omeprazole
2023-06-11,7,omeprazole
2023-06-12,67,omeprazole
2023-06-13,64,omeprazole
2023-06-14,56,omeprazole
2023-06-15,45,omeprazole
2023-06-16,59,omeprazole
2023-06-17,15,omeprazole
2023-06-18,1,omeprazole
2023-06-19,42,omeprazole
2023-06-20,59,omeprazole
2023-06-21,61,omeprazole
2023-06-22,54,omeprazole
2023-06-23,85,omeprazole
2023-06-24,1,omeprazole
2023-06-25,1,omeprazole
2023-06-26,64,omeprazole
2023-06-27,58,omeprazole
2023-06-28,42,omeprazole
2023-06-29,37,omeprazole
2023-06-30,48,omeprazole
2023-07-01,12,omeprazole
2023-07-02,1,omeprazole
2023-07-03,31,omeprazole
2023-07-04,34,omeprazole
2023-07-05,57,omeprazole
2023-07-06,45,omeprazole
2023-07-07,49,omeprazole
2023-07-08,10,omeprazole
2023-07-09,4,omeprazole
2023-07-10,52,omeprazole
2023-07-11,63,omeprazole
2023-07-12,55,omeprazole
2023-07-13,38,omeprazole
2023-07-14,45,omeprazole
2023-07-15,10,omeprazole
2023-07-16,5,omeprazole
2023-07-17,44,omeprazole
2023-07-18,66,omeprazole
2023-07-19,59,omeprazole
2023-07-20,58,omeprazole
2023-07-21,55,omeprazole
2023-07-22,13,omeprazole
2023-07-23,17,omeprazole
2023-07-24,40,omeprazole
2023-07-25,70,omeprazole
2023-07-26,52,omeprazole
2023-07-27,42,omeprazole
2023-07-28,44,omeprazole
2023-07-29,11,omeprazole
2023-07-30,5,omeprazole
2023-07-31,84,omeprazole
2023-08-01,74,omeprazole
2023-08-02,46,omeprazole
2023-08-03,46,omeprazole
2023-08-04,53,omeprazole
2023-08-05,14,omeprazole
2023-08-06,4,omeprazole
2023-08-07,45,omeprazole
2023-08-08,45,omeprazole
2023-08-09,38,omeprazole
2023-08-10,42,omeprazole
2023-08-11,66,omeprazole
2023-08-12,11,omeprazole
2023-08-13,5,omeprazole
2023-08-14,46,omeprazole
2023-08-15,31,omeprazole
2023-08-16,55,omeprazole
2023-08-17,40,omeprazole
2023-08-18,73,omeprazole
2023-08-19,15,omeprazole
2023-08-20,6,omeprazole
2023-08-21,51,omeprazole
2023-08-22,51,omeprazole
2023-08-23,47,omeprazole
2023-08-24,38,omeprazole
2023-08-25,45,omeprazole
2023-08-26,12,omeprazole
2023-08-27,6,omeprazole
2023-08-28,41,omeprazole
2023-08-29,31,omeprazole
2023-08-30,31,omeprazole
2023-08-31,42,omeprazole
2023-09-01,36,omeprazole
2023-09-02,10,omeprazole
2023-09-03,7,omeprazole
2023-09-04,30,omeprazole
2023-09-05,38,omeprazole
2023-09-06,30,omeprazole
2023-09-07,35,omeprazole
2023-09-08,51,omeprazole
2023-09-09,10,omeprazole
2023-09-10,5,omeprazole
2023-09-11,52,omeprazole
2023-09-12,58,omeprazole
2023-09-13,49,omeprazole
2023-09-14,49,omeprazole
2023-09-15,44,omeprazole
2023-09-16,11,omeprazole
2023-09-17,4,omeprazole
2023-09-18,33,omeprazole
2023-09-19,50,omeprazole
2023-09-20,67,omeprazole
2023-09-21,53,omeprazole
2023-09-22,55,omeprazole
2023-09-23,11,omeprazole
2023-09-24,9,omeprazole
2023-09-25,46,omeprazole
2023-09-26,49,omeprazole
2023-09-27,52,omeprazole
2023-09-28,60,omeprazole
2023-09-29,41,omeprazole
2023-09-30,13,omeprazole
2023-10-01,7,omeprazole
2023-10-02,20,omeprazole
2023-10-03,42,omeprazole
2023-10-04,60,omeprazole
2023-10-05,47,omeprazole
2023-10-06,58,omeprazole
2023-10-07,10,omeprazole
2023-10-08,11,omeprazole
2023-10-09,52,omeprazole
2023-10-10,47,omeprazole
2023-10-11,38,omeprazole
2023-10-12,47,omeprazole
2023-10-13,32,omeprazole
2023-10-14,8,omeprazole
2023-10-15,10,omeprazole
2023-10-16,41,omeprazole
2023-10-17,56,omeprazole
2023-10-18,51,omeprazole
2023-10-19,83,omeprazole
2023-10-20,63,omeprazole
2023-10-21,16,omeprazole
2023-10-22,8,omeprazole
2023-10-23,57,omeprazole
2023-10-24,23,omeprazole
2023-10-25,44,omeprazole
2023-10-26,56,omeprazole
2023-10-27,57,omeprazole
2023-10-28,21,omeprazole
2023-10-29,6,omeprazole
2023-10-30,61,omeprazole
2023-10-31,61,omeprazole
2023-11-01,44,omeprazole
2023-11-02,42,omeprazole
2023-11-03,59,omeprazole
2023-11-04,9,omeprazole
2023-11-05,9,omeprazole
2023-11-06,50,omeprazole
2023-11-07,54,omeprazole
2023-11-08,47,omeprazole
2023-11-09,47,omeprazole
2023-11-10,55,omeprazole
2023-11-11,10,omeprazole
2023-11-12,11,omeprazole
2023-11-13,46,omeprazole
2023-11-14,47,omeprazole
2023-11-15,51,omeprazole
2023-11-16,50,omeprazole
2023-11-17,66,omeprazole
2023-11-18,17,omeprazole
2023-11-20,52,omeprazole
2023-11-21,64,omeprazole
2023-11-22,33,omeprazole
2023-11-23,42,omeprazole
2023-11-24,41,omeprazole
2023-11-25,7,omeprazole
2023-11-26,6,omeprazole
2023-11-27,34,omeprazole
2023-11-28,48,omeprazole
2023-11-29,37,omeprazole
2023-11-30,38,omeprazole
2023-12-01,49,omeprazole
2023-12-02,15,omeprazole
2023-12-03,9,omeprazole
2023-12-04,41,omeprazole
2023-12-05,45,omeprazole
2023-12-06,50,omeprazole
2023-12-07,44,omeprazole
2023-12-08,48,omeprazole
2023-12-09,5,omeprazole
2023-12-10,10,omeprazole
2023-12-11,46,omeprazole
2023-12-12,48,omeprazole
2023-12-13,52,omeprazole
2023-12-14,40,omeprazole
2023-12-15,60,omeprazole
2023-12-18,78,omeprazole
2023-12-19,62,omeprazole
2023-12-20,53,omeprazole
2023-12-21,50,omeprazole
2023-12-22,65,omeprazole
2023-12-23,10,omeprazole
2023-12-24,9,omeprazole
2023-12-25,19,omeprazole
2023-12-26,33,omeprazole
2023-12-27,35,omeprazole
2023-12-28,53,omeprazole
2023-12-29,44,omeprazole
2023-12-30,10,omeprazole
2023-12-31,7,omeprazole
2024-01-01,20,omeprazole
2024-01-02,45,omeprazole
2024-01-03,48,omeprazole
2024-01-04,45,omeprazole
2024-01-05,51,omeprazole
2024-01-06,11,omeprazole
2024-01-07,4,omeprazole
2024-01-08,40,omeprazole
2024-01-09,59,omeprazole
2024-01-10,50,omeprazole
2024-01-11,60,omeprazole
2024-01-12,64,omeprazole
2024-01-13,8,omeprazole
2024-01-14,12,omeprazole
2024-01-15,43,omeprazole
2024-01-16,61,omeprazole
2024-01-17,54,omeprazole
2024-01-18,45,omeprazole
2024-01-19,51,omeprazole
2024-01-20,15,omeprazole
2024-01-21,6,omeprazole
2024-01-22,48,omeprazole
2024-01-23,52,omeprazole
2024-01-24,62,omeprazole
2024-01-25,43,omeprazole
2024-01-26,23,omeprazole
2024-01-27,8,omeprazole
2024-01-28,1,omeprazole
2024-01-29,57,omeprazole
2024-01-30,70,omeprazole
2024-01-31,59,omeprazole
2024-02-01,69,omeprazole
2024-02-02,54,omeprazole
2024-02-03,13,omeprazole
2024-02-04,32,omeprazole
2024-02-05,67,omeprazole
2024-02-06,58,omeprazole
2024-02-07,62,omeprazole
2024-02-08,49,omeprazole
2024-02-09,70,omeprazole
2024-02-10,12,omeprazole
2024-02-11,6,omeprazole
2024-02-12,44,omeprazole
2024-02-13,51,omeprazole
2024-02-14,67,omeprazole
2024-02-15,43,omeprazole
2024-02-16,42,omeprazole
2024-02-17,10,omeprazole
2024-02-18,10,omeprazole
2024-02-19,56,omeprazole
2024-02-20,48,omeprazole
2024-02-21,52,omeprazole
2024-02-22,51,omeprazole
2024-02-23,51,omeprazole
2024-02-24,8,omeprazole
2024-02-25,5,omeprazole
2024-02-26,52,omeprazole
2024-02-27,45,omeprazole
2024-02-28,62,omeprazole
2024-02-29,58,omeprazole
2024-03-01,55,omeprazole
2024-03-02,9,omeprazole
2024-03-03,9,omeprazole
2024-03-04,35,omeprazole
2024-03-05,49,omeprazole
2024-03-06,57,omeprazole
2024-03-07,45,omeprazole
2024-03-08,65,omeprazole
2024-03-10,6,omeprazole
2024-03-11,46,omeprazole
2024-03-12,56,omeprazole
2024-03-13,56,omeprazole
2024-03-14,66,omeprazole
2024-03-15,58,omeprazole
2024-03-16,13,omeprazole
2024-03-17,6,omeprazole
2024-03-18,55,omeprazole
2024-03-19,61,omeprazole
2024-03-20,68,omeprazole
2024-03-21,59,omeprazole
2024-03-22,59,omeprazole
2024-03-23,9,omeprazole
2024-03-24,10,omeprazole
2024-03-25,31,omeprazole
2024-03-26,48,omeprazole
2024-03-27,49,omeprazole
2024-03-28,61,omeprazole
2024-03-29,46,omeprazole
2024-03-30,4,omeprazole
2024-03-31,3,omeprazole
2024-04-01,57,omeprazole
2024-04-02,36,omeprazole
2024-04-03,48,omeprazole
2024-04-04,41,omeprazole
2024-04-05,55,omeprazole
2024-04-06,12,omeprazole
2024-04-07,11,omeprazole
2024-04-08,45,omeprazole
2024-04-09,38,omeprazole
2024-04-10,54,omeprazole
2024-04-11,44,omeprazole
2024-04-12,51,omeprazole
2024-04-13,13,omeprazole
2024-04-14,6,omeprazole
2024-04-15,47,omeprazole
2024-04-16,48,omeprazole
2024-04-17,47,omeprazole
2024-04-18,39,omeprazole
2024-04-19,66,omeprazole
2024-04-20,16,omeprazole
2024-04-21,3,omeprazole
2024-04-22,54,omeprazole
2024-04-23,45,omeprazole
2024-04-24,61,omeprazole
2024-04-25,41,omeprazole
2024-04-26,53,omeprazole
2024-04-27,16,omeprazole
2024-04-28,2,omeprazole
2024-04-29,50,omeprazole
2024-04-30,63,omeprazole
2024-05-01,34,omeprazole
2024-05-02,72,omeprazole
2024-05-03,50,omeprazole
2024-05-04,6,omeprazole
2024-05-05,1,omeprazole
2024-05-06,34,omeprazole
2024-05-07,46,omeprazole
2024-05-08,44,omeprazole
2024-05-09,45,omeprazole
2024-05-10,57,omeprazole
2024-05-11,10,omeprazole
2024-05-12,2,omeprazole
2024-05-13,42,omeprazole
2024-05-14,53,omeprazole
2024-05-15,34,omeprazole
2024-05-16,40,omeprazole
2024-05-17,55,omeprazole
2024-05-18,5,omeprazole
2024-05-19,2,omeprazole
2024-05-20,39,omeprazole
2024-05-21,52,omeprazole
2024-05-22,62,omeprazole
2024-05-23,45,omeprazole
2024-05-24,73,omeprazole
2024-05-25,9,omeprazole
2024-05-26,6,omeprazole
2024-05-27,28,omeprazole
2024-05-28,59,omeprazole
2024-05-29,51,omeprazole
2024-05-30,42,omeprazole
2024-05-31,53,omeprazole
2024-06-01,11,omeprazole
2024-06-02,2,omeprazole
2024-06-03,41,omeprazole
2024-06-04,55,omeprazole
2024-06-05,59,omeprazole
2024-06-06,46,omeprazole
2024-06-07,55,omeprazole
2024-06-08,9,omeprazole
2024-06-09,3,omeprazole
2024-06-10,56,omeprazole
2024-06-11,48,omeprazole
2024-06-12,44,omeprazole
2024-06-13,48,omeprazole
2024-06-14,39,omeprazole
2024-06-15,9,omeprazole
2024-06-16,1,omeprazole
2024-06-17,40,omeprazole
2024-06-18,39,omeprazole
2024-06-19,56,omeprazole
2024-06-20,52,omeprazole
2024-06-21,50,omeprazole
2024-06-22,13,omeprazole
2024-06-23,1,omeprazole
2024-06-24,51,omeprazole
2024-06-25,41,omeprazole
2024-06-26,37,omeprazole
2024-06-27,54,omeprazole
2024-06-28,52,omeprazole
2024-06-29,7,omeprazole
2024-06-30,4,omeprazole
2024-07-01,47,omeprazole
2024-07-02,37,omeprazole
2024-07-03,37,omeprazole
2024-07-04,35,omeprazole
2024-07-05,40,omeprazole
2024-07-06,10,omeprazole
2024-07-07,4,omeprazole
2024-07-08,53,omeprazole
2024-07-09,52,omeprazole
2024-07-10,46,omeprazole
2024-07-11,43,omeprazole
2024-07-12,44,omeprazole
2024-07-13,7,omeprazole
2024-07-14,7,omeprazole
2024-07-15,56,omeprazole
2024-07-16,53,omeprazole
2024-07-17,60,omeprazole
2024-07-18,62,omeprazole
2024-07-19,14,omeprazole
2024-07-20,14,omeprazole
2024-07-21,5,omeprazole
2024-07-22,54,omeprazole
2024-07-23,60,omeprazole
2024-07-24,46,omeprazole
2024-07-25,42,omeprazole
2024-07-26,51,omeprazole
2024-07-27,8,omeprazole
2024-07-28,5,omeprazole
2024-07-29,48,omeprazole
2024-07-30,58,omeprazole
2024-07-31,54,omeprazole
2024-08-01,58,omeprazole
2024-08-02,54,omeprazole
2024-08-03,11,omeprazole
2024-08-05,49,omeprazole
2024-08-06,46,omeprazole
2024-08-07,32,omeprazole
2024-08-08,60,omeprazole
2024-08-09,44,omeprazole
2024-08-10,11,omeprazole
2024-08-11,3,omeprazole
2024-08-12,42,omeprazole
2024-08-13,56,omeprazole
2024-08-14,55,omeprazole
2024-08-15,37,omeprazole
2024-08-16,52,omeprazole
2024-08-17,8,omeprazole
2024-08-18,6,omeprazole
2024-08-19,44,omeprazole
2024-08-20,39,omeprazole
2024-08-21,46,omeprazole
2024-08-22,49,omeprazole
2024-08-23,36,omeprazole
2024-08-24,13,omeprazole
2024-08-25,8,omeprazole
2024-08-26,40,omeprazole
2024-08-27,49,omeprazole
2024-08-28,33,omeprazole
2024-08-29,40,omeprazole
2024-08-30,63,omeprazole
2024-08-31,12,omeprazole
2024-09-01,1,omeprazole
2024-09-02,24,omeprazole
2024-09-03,34,omeprazole
2024-09-04,36,omeprazole
2024-09-05,53,omeprazole
2024-09-06,43,omeprazole
2024-09-07,6,omeprazole
2024-09-08,3,omeprazole
2024-09-09,47,omeprazole
2024-09-10,45,omeprazole
2024-09-11,52,omeprazole
2024-09-12,35,omeprazole
2024-09-13,60,omeprazole
2024-09-14,15,omeprazole
2024-09-15,3,omeprazole
2024-09-16,35,omeprazole
2024-09-17,42,omeprazole
2024-09-18,42,omeprazole
2024-09-19,42,omeprazole
2024-09-20,45,omeprazole
2024-09-21,14,omeprazole
2024-09-22,4,omeprazole
2024-09-23,39,omeprazole
2024-09-24,39,omeprazole
2024-09-25,46,omeprazole
2024-09-26,44,omeprazole
2024-09-27,60,omeprazole
2024-09-28,15,omeprazole
2024-09-29,2,omeprazole
2024-09-30,47,omeprazole
2024-10-01,53,omeprazole
2024-10-02,28,omeprazole
2024-10-03,42,omeprazole
2024-10-04,49,omeprazole
2024-10-05,9,omeprazole
2024-10-06,10,omeprazole
2024-10-07,34,omeprazole
2024-10-08,40,omeprazole
2024-10-09,44,omeprazole
2024-10-10,42,omeprazole
2024-10-11,46,omeprazole
2024-10-13,1,omeprazole
2024-10-14,36,omeprazole
2024-10-15,46,omeprazole
2024-10-16,34,omeprazole
2024-10-17,50,omeprazole
2024-10-18,39,omeprazole
2024-10-19,16,omeprazole
2024-10-20,5,omeprazole
2024-10-21,25,omeprazole
